country_std,indicator_name,sex,age_group,age_categories,Year,Unemployment,GDP
Sweden,Unemployment rate by sex and age,Female,25+,Adults,2018,4.886,
Sweden,Unemployment rate by sex and age,Female,Under 15,Children,2018,6.234,
Sweden,Unemployment rate by sex and age,Male,15-24,Youth,2018,18.553,
Sweden,Unemployment rate by sex and age,Male,25+,Adults,2018,4.961,
Sweden,Unemployment rate by sex and age,Male,Under 15,Children,2018,6.474,
Switzerland,Unemployment rate by sex and age,Female,15-24,Youth,2018,7.444,
Switzerland,Unemployment rate by sex and age,Female,25+,Adults,2018,4.756,
Switzerland,Unemployment rate by sex and age,Female,Under 15,Children,2018,5.105,
Switzerland,Unemployment rate by sex and age,Male,15-24,Youth,2018,8.375,
Switzerland,Unemployment rate by sex and age,Male,25+,Adults,2018,3.809,
Switzerland,Unemployment rate by sex and age,Male,Under 15,Children,2018,4.366,
Syrian Arab Republic,Unemployment rate by sex and age,Female,15-24,Youth,2018,53.139,
Syrian Arab Republic,Unemployment rate by sex and age,Female,25+,Adults,2018,18.802,
Syrian Arab Republic,Unemployment rate by sex and age,Female,Under 15,Children,2018,25.029,
Syrian Arab Republic,Unemployment rate by sex and age,Male,15-24,Youth,2018,30.139,
Syrian Arab Republic,Unemployment rate by sex and age,Male,25+,Adults,2018,5.818,
Syrian Arab Republic,Unemployment rate by sex and age,Male,Under 15,Children,2018,11.004,
"Taiwan, China",Unemployment rate by sex and age,Female,15-24,Youth,2018,11.609,
"Taiwan, China",Unemployment rate by sex and age,Female,25+,Adults,2018,2.671,
"Taiwan, China",Unemployment rate by sex and age,Female,Under 15,Children,2018,3.48,
"Taiwan, China",Unemployment rate by sex and age,Male,15-24,Youth,2018,11.221,
"Taiwan, China",Unemployment rate by sex and age,Male,25+,Adults,2018,3.269,
"Taiwan, China",Unemployment rate by sex and age,Male,Under 15,Children,2018,3.89,
Tajikistan,Unemployment rate by sex and age,Female,15-24,Youth,2018,12.596,
Tajikistan,Unemployment rate by sex and age,Female,25+,Adults,2018,3.62,
Tajikistan,Unemployment rate by sex and age,Female,Under 15,Children,2018,5.433,
Tajikistan,Unemployment rate by sex and age,Male,15-24,Youth,2018,17.551,
Tajikistan,Unemployment rate by sex and age,Male,25+,Adults,2018,5.717,
Tajikistan,Unemployment rate by sex and age,Male,Under 15,Children,2018,7.803,
"Tanzania, United Republic of",Unemployment rate by sex and age,Female,15-24,Youth,2018,4.358,
"Tanzania, United Republic of",Unemployment rate by sex and age,Female,25+,Adults,2018,2.624,
"Tanzania, United Republic of",Unemployment rate by sex and age,Female,Under 15,Children,2018,3.117,
"Tanzania, United Republic of",Unemployment rate by sex and age,Male,15-24,Youth,2018,2.69,
"Tanzania, United Republic of",Unemployment rate by sex and age,Male,25+,Adults,2018,1.138,
"Tanzania, United Republic of",Unemployment rate by sex and age,Male,Under 15,Children,2018,1.596,
Thailand,Unemployment rate by sex and age,Female,15-24,Youth,2018,4.764,
Thailand,Unemployment rate by sex and age,Female,25+,Adults,2018,0.372,
Thailand,Unemployment rate by sex and age,Female,Under 15,Children,2018,0.748,
Thailand,Unemployment rate by sex and age,Male,15-24,Youth,2018,3.727,
Thailand,Unemployment rate by sex and age,Male,25+,Adults,2018,0.43,
Thailand,Unemployment rate by sex and age,Male,Under 15,Children,2018,0.788,
Timor-Leste,Unemployment rate by sex and age,Female,15-24,Youth,2018,12.101,
Timor-Leste,Unemployment rate by sex and age,Female,25+,Adults,2018,2.983,
Timor-Leste,Unemployment rate by sex and age,Female,Under 15,Children,2018,4.883,
Timor-Leste,Unemployment rate by sex and age,Male,15-24,Youth,2018,7.484,
Timor-Leste,Unemployment rate by sex and age,Male,25+,Adults,2018,1.427,
Timor-Leste,Unemployment rate by sex and age,Male,Under 15,Children,2018,2.701,
Togo,Unemployment rate by sex and age,Female,15-24,Youth,2018,7.06,
Togo,Unemployment rate by sex and age,Female,25+,Adults,2018,1.96,
Togo,Unemployment rate by sex and age,Female,Under 15,Children,2018,2.78,
Togo,Unemployment rate by sex and age,Male,15-24,Youth,2018,12.131,
Togo,Unemployment rate by sex and age,Male,25+,Adults,2018,3.654,
Togo,Unemployment rate by sex and age,Male,Under 15,Children,2018,4.666,
Tonga,Unemployment rate by sex and age,Female,15-24,Youth,2018,11.827,
Tonga,Unemployment rate by sex and age,Female,25+,Adults,2018,1.67,
Tonga,Unemployment rate by sex and age,Female,Under 15,Children,2018,3.151,
Tonga,Unemployment rate by sex and age,Male,15-24,Youth,2018,3.452,
Tonga,Unemployment rate by sex and age,Male,25+,Adults,2018,1.284,
Tonga,Unemployment rate by sex and age,Male,Under 15,Children,2018,1.631,
Trinidad and Tobago,Unemployment rate by sex and age,Female,15-24,Youth,2018,10.155,
Trinidad and Tobago,Unemployment rate by sex and age,Female,25+,Adults,2018,3.073,
Trinidad and Tobago,Unemployment rate by sex and age,Female,Under 15,Children,2018,3.822,
Trinidad and Tobago,Unemployment rate by sex and age,Male,15-24,Youth,2018,8.263,
Trinidad and Tobago,Unemployment rate by sex and age,Male,25+,Adults,2018,2.573,
Trinidad and Tobago,Unemployment rate by sex and age,Male,Under 15,Children,2018,3.241,
Tunisia,Unemployment rate by sex and age,Female,15-24,Youth,2018,36.642,
Tunisia,Unemployment rate by sex and age,Female,25+,Adults,2018,20.612,
Tunisia,Unemployment rate by sex and age,Female,Under 15,Children,2018,22.752,
Tunisia,Unemployment rate by sex and age,Male,15-24,Youth,2018,34.991,
Tunisia,Unemployment rate by sex and age,Male,25+,Adults,2018,9.542,
Tunisia,Unemployment rate by sex and age,Male,Under 15,Children,2018,12.495,
Turkmenistan,Unemployment rate by sex and age,Female,15-24,Youth,2018,5.548,
Turkmenistan,Unemployment rate by sex and age,Female,25+,Adults,2018,1.863,
Turkmenistan,Unemployment rate by sex and age,Female,Under 15,Children,2018,2.496,
Turkmenistan,Unemployment rate by sex and age,Male,15-24,Youth,2018,12.568,
Turkmenistan,Unemployment rate by sex and age,Male,25+,Adults,2018,4.725,
Turkmenistan,Unemployment rate by sex and age,Male,Under 15,Children,2018,5.753,
Turkey,Unemployment rate by sex and age,Female,15-24,Youth,2018,24.607,
Turkey,Unemployment rate by sex and age,Female,25+,Adults,2018,11.219,
Turkey,Unemployment rate by sex and age,Female,Under 15,Children,2018,13.784,
Turkey,Unemployment rate by sex and age,Male,15-24,Youth,2018,17.265,
Turkey,Unemployment rate by sex and age,Male,25+,Adults,2018,7.914,
Turkey,Unemployment rate by sex and age,Male,Under 15,Children,2018,9.519,
Uganda,Unemployment rate by sex and age,Female,15-24,Youth,2018,5.695,
Uganda,Unemployment rate by sex and age,Female,25+,Adults,2018,3.032,
Uganda,Unemployment rate by sex and age,Female,Under 15,Children,2018,3.89,
Uganda,Unemployment rate by sex and age,Male,15-24,Youth,2018,4.799,
Uganda,Unemployment rate by sex and age,Male,25+,Adults,2018,1.956,
Uganda,Unemployment rate by sex and age,Male,Under 15,Children,2018,2.889,
Ukraine,Unemployment rate by sex and age,Female,15-24,Youth,2018,19.305,
Ukraine,Unemployment rate by sex and age,Female,25+,Adults,2018,6.615,
Ukraine,Unemployment rate by sex and age,Female,Under 15,Children,2018,7.442,
Ukraine,Unemployment rate by sex and age,Male,15-24,Youth,2018,16.926,
Ukraine,Unemployment rate by sex and age,Male,25+,Adults,2018,9.442,
Ukraine,Unemployment rate by sex and age,Male,Under 15,Children,2018,10.056,
United Arab Emirates,Unemployment rate by sex and age,Female,15-24,Youth,2018,14.123,
United Arab Emirates,Unemployment rate by sex and age,Female,25+,Adults,2018,5.207,
United Arab Emirates,Unemployment rate by sex and age,Female,Under 15,Children,2018,6.257,
United Arab Emirates,Unemployment rate by sex and age,Male,15-24,Youth,2018,5.085,
United Arab Emirates,Unemployment rate by sex and age,Male,25+,Adults,2018,0.93,
United Arab Emirates,Unemployment rate by sex and age,Male,Under 15,Children,2018,1.409,
United Kingdom,Unemployment rate by sex and age,Female,15-24,Youth,2018,10.185,
United Kingdom,Unemployment rate by sex and age,Female,25+,Adults,2018,2.994,
United Kingdom,Unemployment rate by sex and age,Female,Under 15,Children,2018,3.942,
United Kingdom,Unemployment rate by sex and age,Male,15-24,Youth,2018,12.099,
United Kingdom,Unemployment rate by sex and age,Male,25+,Adults,2018,2.858,
United Kingdom,Unemployment rate by sex and age,Male,Under 15,Children,2018,4.052,
United States,Unemployment rate by sex and age,Female,15-24,Youth,2018,7.657,
United States,Unemployment rate by sex and age,Female,25+,Adults,2018,3.234,
United States,Unemployment rate by sex and age,Female,Under 15,Children,2018,3.841,
United States,Unemployment rate by sex and age,Male,15-24,Youth,2018,9.508,
United States,Unemployment rate by sex and age,Male,25+,Adults,2018,3.155,
United States,Unemployment rate by sex and age,Male,Under 15,Children,2018,3.951,
Uruguay,Unemployment rate by sex and age,Female,15-24,Youth,2018,30.718,
Uruguay,Unemployment rate by sex and age,Female,25+,Adults,2018,6.855,
Uruguay,Unemployment rate by sex and age,Female,Under 15,Children,2018,10.073,
Uruguay,Unemployment rate by sex and age,Male,15-24,Youth,2018,23.223,
Uruguay,Unemployment rate by sex and age,Male,25+,Adults,2018,4.09,
Uruguay,Unemployment rate by sex and age,Male,Under 15,Children,2018,6.862,
Uzbekistan,Unemployment rate by sex and age,Female,15-24,Youth,2018,15.674,
Uzbekistan,Unemployment rate by sex and age,Female,25+,Adults,2018,4.185,
Uzbekistan,Unemployment rate by sex and age,Female,Under 15,Children,2018,5.906,
Uzbekistan,Unemployment rate by sex and age,Male,15-24,Youth,2018,10.191,
Uzbekistan,Unemployment rate by sex and age,Male,25+,Adults,2018,4.127,
Uzbekistan,Unemployment rate by sex and age,Male,Under 15,Children,2018,5.083,
Vanuatu,Unemployment rate by sex and age,Female,15-24,Youth,2018,13.036,
Vanuatu,Unemployment rate by sex and age,Female,25+,Adults,2018,4.594,
Vanuatu,Unemployment rate by sex and age,Female,Under 15,Children,2018,6.678,
Vanuatu,Unemployment rate by sex and age,Male,15-24,Youth,2018,9.412,
Vanuatu,Unemployment rate by sex and age,Male,25+,Adults,2018,2.706,
Vanuatu,Unemployment rate by sex and age,Male,Under 15,Children,2018,4.257,
"Venezuela, Bolivarian Republic of",Unemployment rate by sex and age,Female,15-24,Youth,2018,15.833,
"Venezuela, Bolivarian Republic of",Unemployment rate by sex and age,Female,25+,Adults,2018,5.205,
"Venezuela, Bolivarian Republic of",Unemployment rate by sex and age,Female,Under 15,Children,2018,6.23,
"Venezuela, Bolivarian Republic of",Unemployment rate by sex and age,Male,15-24,Youth,2018,10.801,
"Venezuela, Bolivarian Republic of",Unemployment rate by sex and age,Male,25+,Adults,2018,4.092,
"Venezuela, Bolivarian Republic of",Unemployment rate by sex and age,Male,Under 15,Children,2018,5.055,
Vietnam,Unemployment rate by sex and age,Female,15-24,Youth,2018,4.349,
Vietnam,Unemployment rate by sex and age,Female,25+,Adults,2018,0.51,
Vietnam,Unemployment rate by sex and age,Female,Under 15,Children,2018,1.03,
Vietnam,Unemployment rate by sex and age,Male,15-24,Youth,2018,4.635,
Vietnam,Unemployment rate by sex and age,Male,25+,Adults,2018,0.687,
Vietnam,Unemployment rate by sex and age,Male,Under 15,Children,2018,1.28,
Yemen,Unemployment rate by sex and age,Female,15-24,Youth,2018,38.687,
Yemen,Unemployment rate by sex and age,Female,25+,Adults,2018,25.798,
Yemen,Unemployment rate by sex and age,Female,Under 15,Children,2018,29.546,
Yemen,Unemployment rate by sex and age,Male,15-24,Youth,2018,32.035,
Yemen,Unemployment rate by sex and age,Male,25+,Adults,2018,11.732,
Yemen,Unemployment rate by sex and age,Male,Under 15,Children,2018,16.631,
Zambia,Unemployment rate by sex and age,Female,15-24,Youth,2018,8.041,
Zambia,Unemployment rate by sex and age,Female,25+,Adults,2018,4.183,
Zambia,Unemployment rate by sex and age,Female,Under 15,Children,2018,5.09,
Zambia,Unemployment rate by sex and age,Male,15-24,Youth,2018,9.364,
Zambia,Unemployment rate by sex and age,Male,25+,Adults,2018,3.796,
Zambia,Unemployment rate by sex and age,Male,Under 15,Children,2018,4.98,
Zimbabwe,Unemployment rate by sex and age,Female,15-24,Youth,2018,11.353,
Zimbabwe,Unemployment rate by sex and age,Female,25+,Adults,2018,5.027,
Zimbabwe,Unemployment rate by sex and age,Female,Under 15,Children,2018,6.555,
Zimbabwe,Unemployment rate by sex and age,Male,15-24,Youth,2018,9.927,
Zimbabwe,Unemployment rate by sex and age,Male,25+,Adults,2018,5.722,
Zimbabwe,Unemployment rate by sex and age,Male,Under 15,Children,2018,6.984,
Afghanistan,Unemployment rate by sex and age,Female,15-24,Youth,2019,20.154,
Afghanistan,Unemployment rate by sex and age,Female,25+,Adults,2019,12.587,
Afghanistan,Unemployment rate by sex and age,Female,Under 15,Children,2019,15.418,
Afghanistan,Unemployment rate by sex and age,Male,15-24,Youth,2019,14.361,
Afghanistan,Unemployment rate by sex and age,Male,25+,Adults,2019,7.961,
Afghanistan,Unemployment rate by sex and age,Male,Under 15,Children,2019,9.93,
Albania,Unemployment rate by sex and age,Female,15-24,Youth,2019,26.005,
Albania,Unemployment rate by sex and age,Female,25+,Adults,2019,9.662,
Albania,Unemployment rate by sex and age,Female,Under 15,Children,2019,11.324,
Albania,Unemployment rate by sex and age,Male,15-24,Youth,2019,27.953,
Albania,Unemployment rate by sex and age,Male,25+,Adults,2019,9.43,
Albania,Unemployment rate by sex and age,Male,Under 15,Children,2019,11.584,
Algeria,Unemployment rate by sex and age,Female,15-24,Youth,2019,46.65,
Algeria,Unemployment rate by sex and age,Female,25+,Adults,2019,18.138,
Algeria,Unemployment rate by sex and age,Female,Under 15,Children,2019,21.23,
Algeria,Unemployment rate by sex and age,Male,15-24,Youth,2019,27.767,
Algeria,Unemployment rate by sex and age,Male,25+,Adults,2019,7.726,
Algeria,Unemployment rate by sex and age,Male,Under 15,Children,2019,10.126,
Angola,Unemployment rate by sex and age,Female,15-24,Youth,2019,29.378,
Angola,Unemployment rate by sex and age,Female,25+,Adults,2019,12.303,
Angola,Unemployment rate by sex and age,Female,Under 15,Children,2019,16.55,
Angola,Unemployment rate by sex and age,Male,15-24,Youth,2019,33.9,
Angola,Unemployment rate by sex and age,Male,25+,Adults,2019,10.675,
Angola,Unemployment rate by sex and age,Male,Under 15,Children,2019,16.45,
Argentina,Unemployment rate by sex and age,Female,15-24,Youth,2019,28.522,
Argentina,Unemployment rate by sex and age,Female,25+,Adults,2019,8.138,
Argentina,Unemployment rate by sex and age,Female,Under 15,Children,2019,10.712,
Argentina,Unemployment rate by sex and age,Male,15-24,Youth,2019,23.983,
Argentina,Unemployment rate by sex and age,Male,25+,Adults,2019,6.84,
Argentina,Unemployment rate by sex and age,Male,Under 15,Children,2019,9.199,
Armenia,Unemployment rate by sex and age,Female,15-24,Youth,2019,23.351,
Armenia,Unemployment rate by sex and age,Female,25+,Adults,2019,8.984,
Armenia,Unemployment rate by sex and age,Female,Under 15,Children,2019,10.431,
Armenia,Unemployment rate by sex and age,Male,15-24,Youth,2019,25.842,
Armenia,Unemployment rate by sex and age,Male,25+,Adults,2019,12.634,
Armenia,Unemployment rate by sex and age,Male,Under 15,Children,2019,14.112,
Australia,Unemployment rate by sex and age,Female,15-24,Youth,2019,10.604,
Australia,Unemployment rate by sex and age,Female,25+,Adults,2019,3.997,
Australia,Unemployment rate by sex and age,Female,Under 15,Children,2019,5.107,
Australia,Unemployment rate by sex and age,Male,15-24,Youth,2019,12.84,
Australia,Unemployment rate by sex and age,Male,25+,Adults,2019,3.785,
Australia,Unemployment rate by sex and age,Male,Under 15,Children,2019,5.207,
Austria,Unemployment rate by sex and age,Female,15-24,Youth,2019,7.934,
Austria,Unemployment rate by sex and age,Female,25+,Adults,2019,3.974,
Austria,Unemployment rate by sex and age,Female,Under 15,Children,2019,4.422,
Austria,Unemployment rate by sex and age,Male,15-24,Youth,2019,9.501,
Austria,Unemployment rate by sex and age,Male,25+,Adults,2019,4.049,
Austria,Unemployment rate by sex and age,Male,Under 15,Children,2019,4.682,
Azerbaijan,Unemployment rate by sex and age,Female,15-24,Youth,2019,12.736,
Azerbaijan,Unemployment rate by sex and age,Female,25+,Adults,2019,4.797,
Azerbaijan,Unemployment rate by sex and age,Female,Under 15,Children,2019,5.743,
Azerbaijan,Unemployment rate by sex and age,Male,15-24,Youth,2019,10.183,
Azerbaijan,Unemployment rate by sex and age,Male,25+,Adults,2019,3.382,
Azerbaijan,Unemployment rate by sex and age,Male,Under 15,Children,2019,4.262,
Bahamas,Unemployment rate by sex and age,Female,15-24,Youth,2019,27.455,
Bahamas,Unemployment rate by sex and age,Female,25+,Adults,2019,7.415,
Bahamas,Unemployment rate by sex and age,Female,Under 15,Children,2019,9.886,
Bahamas,Unemployment rate by sex and age,Male,15-24,Youth,2019,22.215,
Bahamas,Unemployment rate by sex and age,Male,25+,Adults,2019,7.394,
Bahamas,Unemployment rate by sex and age,Male,Under 15,Children,2019,9.977,
Bahrain,Unemployment rate by sex and age,Female,15-24,Youth,2019,13.125,
Bahrain,Unemployment rate by sex and age,Female,25+,Adults,2019,2.69,
Bahrain,Unemployment rate by sex and age,Female,Under 15,Children,2019,3.946,
Bahrain,Unemployment rate by sex and age,Male,15-24,Youth,2019,2.812,
Bahrain,Unemployment rate by sex and age,Male,25+,Adults,2019,0.269,
Bahrain,Unemployment rate by sex and age,Male,Under 15,Children,2019,0.484,
Bangladesh,Unemployment rate by sex and age,Female,15-24,Youth,2019,16.524,
Bangladesh,Unemployment rate by sex and age,Female,25+,Adults,2019,4.304,
Bangladesh,Unemployment rate by sex and age,Female,Under 15,Children,2019,6.648,
Bangladesh,Unemployment rate by sex and age,Male,15-24,Youth,2019,10.323,
Bangladesh,Unemployment rate by sex and age,Male,25+,Adults,2019,1.692,
Bangladesh,Unemployment rate by sex and age,Male,Under 15,Children,2019,3.305,
Barbados,Unemployment rate by sex and age,Female,15-24,Youth,2019,20.861,
Barbados,Unemployment rate by sex and age,Female,25+,Adults,2019,5.654,
Barbados,Unemployment rate by sex and age,Female,Under 15,Children,2019,7.278,
Barbados,Unemployment rate by sex and age,Male,15-24,Youth,2019,29.615,
Barbados,Unemployment rate by sex and age,Male,25+,Adults,2019,6.772,
Barbados,Unemployment rate by sex and age,Male,Under 15,Children,2019,9.541,
Belarus,Unemployment rate by sex and age,Female,15-24,Youth,2019,7.39,
Belarus,Unemployment rate by sex and age,Female,25+,Adults,2019,2.852,
Belarus,Unemployment rate by sex and age,Female,Under 15,Children,2019,3.206,
Belarus,Unemployment rate by sex and age,Male,15-24,Youth,2019,12.964,
Belarus,Unemployment rate by sex and age,Male,25+,Adults,2019,4.418,
Belarus,Unemployment rate by sex and age,Male,Under 15,Children,2019,5.12,
Belgium,Unemployment rate by sex and age,Female,15-24,Youth,2019,12.31,
Belgium,Unemployment rate by sex and age,Female,25+,Adults,2019,4.318,
Belgium,Unemployment rate by sex and age,Female,Under 15,Children,2019,4.94,
Belgium,Unemployment rate by sex and age,Male,15-24,Youth,2019,15.98,
Belgium,Unemployment rate by sex and age,Male,25+,Adults,2019,4.863,
Belgium,Unemployment rate by sex and age,Male,Under 15,Children,2019,5.729,
Belize,Unemployment rate by sex and age,Female,15-24,Youth,2019,30.771,
Belize,Unemployment rate by sex and age,Female,25+,Adults,2019,9.305,
Belize,Unemployment rate by sex and age,Female,Under 15,Children,2019,13.905,
Belize,Unemployment rate by sex and age,Male,15-24,Youth,2019,13.414,
Belize,Unemployment rate by sex and age,Male,25+,Adults,2019,3.831,
Belize,Unemployment rate by sex and age,Male,Under 15,Children,2019,6.01,
Benin,Unemployment rate by sex and age,Female,15-24,Youth,2019,4.374,
Benin,Unemployment rate by sex and age,Female,25+,Adults,2019,0.952,
Benin,Unemployment rate by sex and age,Female,Under 15,Children,2019,1.634,
Benin,Unemployment rate by sex and age,Male,15-24,Youth,2019,3.072,
Benin,Unemployment rate by sex and age,Male,25+,Adults,2019,0.799,
Benin,Unemployment rate by sex and age,Male,Under 15,Children,2019,1.156,
Bhutan,Unemployment rate by sex and age,Female,15-24,Youth,2019,13.387,
Bhutan,Unemployment rate by sex and age,Female,25+,Adults,2019,1.967,
Bhutan,Unemployment rate by sex and age,Female,Under 15,Children,2019,3.317,
Bhutan,Unemployment rate by sex and age,Male,15-24,Youth,2019,9.813,
Bhutan,Unemployment rate by sex and age,Male,25+,Adults,2019,1.535,
Bhutan,Unemployment rate by sex and age,Male,Under 15,Children,2019,2.279,
Bolivia,Unemployment rate by sex and age,Female,15-24,Youth,2019,7.644,
Bolivia,Unemployment rate by sex and age,Female,25+,Adults,2019,3.143,
Bolivia,Unemployment rate by sex and age,Female,Under 15,Children,2019,4.0,
Bolivia,Unemployment rate by sex and age,Male,15-24,Youth,2019,6.493,
Bolivia,Unemployment rate by sex and age,Male,25+,Adults,2019,2.681,
Bolivia,Unemployment rate by sex and age,Male,Under 15,Children,2019,3.438,
Bosnia and Herzegovina,Unemployment rate by sex and age,Female,15-24,Youth,2019,37.535,
Bosnia and Herzegovina,Unemployment rate by sex and age,Female,25+,Adults,2019,16.564,
Bosnia and Herzegovina,Unemployment rate by sex and age,Female,Under 15,Children,2019,18.754,
Bosnia and Herzegovina,Unemployment rate by sex and age,Male,15-24,Youth,2019,31.632,
Bosnia and Herzegovina,Unemployment rate by sex and age,Male,25+,Adults,2019,11.685,
Bosnia and Herzegovina,Unemployment rate by sex and age,Male,Under 15,Children,2019,13.631,
Botswana,Unemployment rate by sex and age,Female,15-24,Youth,2019,34.908,
Botswana,Unemployment rate by sex and age,Female,25+,Adults,2019,19.828,
Botswana,Unemployment rate by sex and age,Female,Under 15,Children,2019,21.966,
Botswana,Unemployment rate by sex and age,Male,15-24,Youth,2019,35.579,
Botswana,Unemployment rate by sex and age,Male,25+,Adults,2019,15.123,
Botswana,Unemployment rate by sex and age,Male,Under 15,Children,2019,18.422,
Brazil,Unemployment rate by sex and age,Female,15-24,Youth,2019,31.846,
Brazil,Unemployment rate by sex and age,Female,25+,Adults,2019,10.572,
Brazil,Unemployment rate by sex and age,Female,Under 15,Children,2019,14.346,
Brazil,Unemployment rate by sex and age,Male,15-24,Youth,2019,23.295,
Brazil,Unemployment rate by sex and age,Male,25+,Adults,2019,7.228,
Brazil,Unemployment rate by sex and age,Male,Under 15,Children,2019,10.068,
Brunei,Unemployment rate by sex and age,Female,15-24,Youth,2019,24.246,
Brunei,Unemployment rate by sex and age,Female,25+,Adults,2019,5.653,
Brunei,Unemployment rate by sex and age,Female,Under 15,Children,2019,7.865,
Brunei,Unemployment rate by sex and age,Male,15-24,Youth,2019,17.987,
Brunei,Unemployment rate by sex and age,Male,25+,Adults,2019,3.89,
Brunei,Unemployment rate by sex and age,Male,Under 15,Children,2019,5.71,
Bulgaria,Unemployment rate by sex and age,Female,15-24,Youth,2019,8.296,
Bulgaria,Unemployment rate by sex and age,Female,25+,Adults,2019,3.694,
Bulgaria,Unemployment rate by sex and age,Female,Under 15,Children,2019,3.869,
Bulgaria,Unemployment rate by sex and age,Male,15-24,Youth,2019,9.309,
Bulgaria,Unemployment rate by sex and age,Male,25+,Adults,2019,4.299,
Bulgaria,Unemployment rate by sex and age,Male,Under 15,Children,2019,4.539,
Burkina Faso,Unemployment rate by sex and age,Female,15-24,Youth,2019,7.862,
Burkina Faso,Unemployment rate by sex and age,Female,25+,Adults,2019,3.499,
Burkina Faso,Unemployment rate by sex and age,Female,Under 15,Children,2019,4.641,
Burkina Faso,Unemployment rate by sex and age,Male,15-24,Youth,2019,7.775,
Burkina Faso,Unemployment rate by sex and age,Male,25+,Adults,2019,3.57,
Burkina Faso,Unemployment rate by sex and age,Male,Under 15,Children,2019,4.763,
Burundi,Unemployment rate by sex and age,Female,15-24,Youth,2019,1.317,
Burundi,Unemployment rate by sex and age,Female,25+,Adults,2019,0.819,
Burundi,Unemployment rate by sex and age,Female,Under 15,Children,2019,0.939,
Burundi,Unemployment rate by sex and age,Male,15-24,Youth,2019,2.206,
Burundi,Unemployment rate by sex and age,Male,25+,Adults,2019,0.794,
Burundi,Unemployment rate by sex and age,Male,Under 15,Children,2019,1.119,
Cabo Verde,Unemployment rate by sex and age,Female,15-24,Youth,2019,32.518,
Cabo Verde,Unemployment rate by sex and age,Female,25+,Adults,2019,8.279,
Cabo Verde,Unemployment rate by sex and age,Female,Under 15,Children,2019,11.533,
Cabo Verde,Unemployment rate by sex and age,Male,15-24,Youth,2019,24.393,
Cabo Verde,Unemployment rate by sex and age,Male,25+,Adults,2019,10.452,
Cabo Verde,Unemployment rate by sex and age,Male,Under 15,Children,2019,12.64,
Cambodia,Unemployment rate by sex and age,Female,15-24,Youth,2019,0.469,
Cambodia,Unemployment rate by sex and age,Female,25+,Adults,2019,0.068,
Cambodia,Unemployment rate by sex and age,Female,Under 15,Children,2019,0.147,
Cambodia,Unemployment rate by sex and age,Male,15-24,Youth,2019,0.325,
Cambodia,Unemployment rate by sex and age,Male,25+,Adults,2019,0.036,
Cambodia,Unemployment rate by sex and age,Male,Under 15,Children,2019,0.089,
Cameroon,Unemployment rate by sex and age,Female,15-24,Youth,2019,6.972,
Cameroon,Unemployment rate by sex and age,Female,25+,Adults,2019,3.406,
Cameroon,Unemployment rate by sex and age,Female,Under 15,Children,2019,4.19,
Cameroon,Unemployment rate by sex and age,Male,15-24,Youth,2019,5.965,
Cameroon,Unemployment rate by sex and age,Male,25+,Adults,2019,2.376,
Cameroon,Unemployment rate by sex and age,Male,Under 15,Children,2019,3.195,
Canada,Unemployment rate by sex and age,Female,15-24,Youth,2019,9.371,
Canada,Unemployment rate by sex and age,Female,25+,Adults,2019,4.561,
Canada,Unemployment rate by sex and age,Female,Under 15,Children,2019,5.269,
Canada,Unemployment rate by sex and age,Male,15-24,Youth,2019,12.109,
Canada,Unemployment rate by sex and age,Male,25+,Adults,2019,5.097,
Canada,Unemployment rate by sex and age,Male,Under 15,Children,2019,6.068,
Central African Republic,Unemployment rate by sex and age,Female,15-24,Youth,2019,11.508,
Central African Republic,Unemployment rate by sex and age,Female,25+,Adults,2019,4.652,
Central African Republic,Unemployment rate by sex and age,Female,Under 15,Children,2019,6.884,
Central African Republic,Unemployment rate by sex and age,Male,15-24,Youth,2019,9.745,
Central African Republic,Unemployment rate by sex and age,Male,25+,Adults,2019,3.706,
Central African Republic,Unemployment rate by sex and age,Male,Under 15,Children,2019,5.415,
Chad,Unemployment rate by sex and age,Female,15-24,Youth,2019,0.676,
Chad,Unemployment rate by sex and age,Female,25+,Adults,2019,0.735,
Chad,Unemployment rate by sex and age,Female,Under 15,Children,2019,0.72,
Chad,Unemployment rate by sex and age,Male,15-24,Youth,2019,2.127,
Chad,Unemployment rate by sex and age,Male,25+,Adults,2019,1.051,
Chad,Unemployment rate by sex and age,Male,Under 15,Children,2019,1.289,
Chile,Unemployment rate by sex and age,Female,15-24,Youth,2019,20.014,
Chile,Unemployment rate by sex and age,Female,25+,Adults,2019,6.647,
Chile,Unemployment rate by sex and age,Female,Under 15,Children,2019,8.0,
Chile,Unemployment rate by sex and age,Male,15-24,Youth,2019,19.125,
Chile,Unemployment rate by sex and age,Male,25+,Adults,2019,5.545,
Chile,Unemployment rate by sex and age,Male,Under 15,Children,2019,6.74,
China,Unemployment rate by sex and age,Female,15-24,Youth,2019,9.627,
China,Unemployment rate by sex and age,Female,25+,Adults,2019,3.33,
China,Unemployment rate by sex and age,Female,Under 15,Children,2019,3.962,
China,Unemployment rate by sex and age,Male,15-24,Youth,2019,11.567,
China,Unemployment rate by sex and age,Male,25+,Adults,2019,4.264,
China,Unemployment rate by sex and age,Male,Under 15,Children,2019,5.051,
Colombia,Unemployment rate by sex and age,Female,15-24,Youth,2019,26.206,
Colombia,Unemployment rate by sex and age,Female,25+,Adults,2019,10.634,
